opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,12/12/2016,3/18/2017,443,Celia Rouche,West,GTX,550
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,12/12/2016,3/23/2017,0,Cara Losch,East,MG,55
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,12/13/2016,3/20/2017,4278,Melvin Marxen,Central,GTX,5482
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,12/13/2016,3/6/2017,41,Cara Losch,East,MG,55
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,12/13/2016,3/28/2017,519,Melvin Marxen,Central,GTX,550
KV2OFRJT,Kami Bicknell,GTXPro,,Engaging,12/13/2016,,,Summer Sewald,West,GTX,4821
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,12/13/2016,3/4/2017,524,Summer Sewald,West,GTX,550
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,12/13/2016,3/27/2017,552,Summer Sewald,West,GTX,550
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,12/14/2016,3/2/2017,970,Melvin Marxen,Central,GTX,1096
ERFRHR3Z,Hayden Neloms,MG Advanced,,Engaging,12/14/2016,,,Celia Rouche,West,MG,3393
J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,12/14/2016,,,Summer Sewald,West,GTX,1096
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,12/14/2016,3/13/2017,1046,Summer Sewald,West,GTX,1096
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,12/14/2016,3/14/2017,988,Summer Sewald,West,GTX,1096
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,12/14/2016,3/22/2017,547,Dustin Brinkmann,Central,GTX,550
J32XDDAW,Markita Hansen,GTX Basic,,Engaging,12/14/2016,,,Celia Rouche,West,GTX,550
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,12/14/2016,3/4/2017,0,Summer Sewald,West,GTX,4821
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,12/14/2016,3/31/2017,54,Dustin Brinkmann,Central,MG,55
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,12/14/2016,3/20/2017,57,Cara Losch,East,MG,55
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,12/14/2016,3/18/2017,55,Cara Losch,East,MG,55
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,12/15/2016,3/15/2017,5765,Dustin Brinkmann,Central,GTX,5482
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,12/15/2016,3/16/2017,639,Rocco Neubert,East,GTX,550
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,12/15/2016,3/15/2017,5100,Summer Sewald,West,GTX,4821
1ZDDZD8B,Markita Hansen,MG Special,,Engaging,12/15/2016,,,Celia Rouche,West,MG,55
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,12/15/2016,3/7/2017,4906,Celia Rouche,West,GTX,4821
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,12/16/2016,,,Rocco Neubert,East,GTX,5482
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,12/16/2016,,,Rocco Neubert,East,GTX,550
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,12/16/2016,3/7/2017,1037,Rocco Neubert,East,GTX,1096
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,12/16/2016,3/15/2017,537,Summer Sewald,West,GTX,550
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,12/16/2016,3/9/2017,4694,Summer Sewald,West,GTX,4821
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,12/16/2016,3/24/2017,560,Dustin Brinkmann,Central,GTX,550
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,12/16/2016,3/13/2017,589,Dustin Brinkmann,Central,GTX,550
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,12/16/2016,3/14/2017,493,Rocco Neubert,East,GTX,550
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,12/16/2016,3/8/2017,50,Dustin Brinkmann,Central,MG,55
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,12/16/2016,3/28/2017,492,Celia Rouche,West,GTX,550
PYOFK7ZD,Cassey Cress,GTX Basic,,Engaging,12/17/2016,,,Rocco Neubert,East,GTX,550
DWUXMAGZ,Corliss Cosme,GTX Plus Pro,,Engaging,12/17/2016,,,Cara Losch,East,GTX,5482
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,12/17/2016,3/13/2017,1255,Cara Losch,East,GTX,1096
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,12/17/2016,3/4/2017,463,Melvin Marxen,Central,GTX,550
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,12/17/2016,3/27/2017,0,Rocco Neubert,East,GTX,1096
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,12/17/2016,3/12/2017,605,Rocco Neubert,East,GTX,550
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,12/17/2016,3/20/2017,1315,Celia Rouche,West,GTX,1096
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,12/17/2016,3/2/2017,559,Dustin Brinkmann,Central,GTX,550
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,12/17/2016,3/28/2017,557,Dustin Brinkmann,Central,GTX,550
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,12/17/2016,3/2/2017,48,Cara Losch,East,MG,55
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,12/17/2016,3/25/2017,6282,Dustin Brinkmann,Central,GTX,5482
6SN2RQJX,Vicki Laflamme,MG Special,,Engaging,12/17/2016,,,Celia Rouche,West,MG,55
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,12/18/2016,3/2/2017,3246,Dustin Brinkmann,Central,MG,3393
NKPH3EFG,Cassey Cress,MG Advanced,,Engaging,12/18/2016,,,Rocco Neubert,East,MG,3393
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,12/18/2016,3/14/2017,514,Melvin Marxen,Central,GTX,550
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,12/18/2016,3/15/2017,1132,Rocco Neubert,East,GTX,1096
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,12/18/2016,3/21/2017,5918,Cara Losch,East,GTX,5482
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,12/18/2016,3/18/2017,0,Summer Sewald,West,GTX,4821
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,12/18/2016,3/14/2017,0,Summer Sewald,West,MG,55
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,12/18/2016,3/13/2017,0,Celia Rouche,West,MG,55
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,12/18/2016,,,Cara Losch,East,MG,55
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,12/18/2016,3/24/2017,2955,Dustin Brinkmann,Central,MG,3393
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,12/18/2016,3/21/2017,3742,Celia Rouche,West,GTX,4821
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,12/18/2016,3/14/2017,64,Cara Losch,East,MG,55
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,12/18/2016,3/27/2017,0,Cara Losch,East,MG,3393
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,12/19/2016,,,Celia Rouche,West,GTK,26768
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,12/19/2016,3/18/2017,1164,Celia Rouche,West,GTX,1096
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,12/19/2016,3/7/2017,65,Celia Rouche,West,MG,55
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,12/19/2016,3/7/2017,0,Melvin Marxen,Central,GTX,1096
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,12/19/2016,3/16/2017,441,Summer Sewald,West,GTX,550
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,12/19/2016,3/12/2017,0,Melvin Marxen,Central,GTX,1096
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,12/19/2016,3/16/2017,4907,Celia Rouche,West,GTX,4821
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,12/20/2016,3/1/2017,0,Dustin Brinkmann,Central,MG,3393
3ECHUPQY,Daniell Hammack,GTX Plus Basic,,Engaging,12/20/2016,,,Rocco Neubert,East,GTX,1096
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,12/20/2016,3/25/2017,3269,Melvin Marxen,Central,MG,3393
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,12/20/2016,3/12/2017,579,Rocco Neubert,East,GTX,550
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,12/20/2016,3/25/2017,0,Melvin Marxen,Central,GTX,550
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,12/20/2016,3/7/2017,0,Summer Sewald,West,GTX,550
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,12/20/2016,3/31/2017,51,Summer Sewald,West,MG,55
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,12/20/2016,3/8/2017,64,Celia Rouche,West,MG,55
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,12/20/2016,3/8/2017,60,Cara Losch,East,MG,55
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,12/21/2016,3/27/2017,1186,Rocco Neubert,East,GTX,1096
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,12/21/2016,3/9/2017,3577,Cara Losch,East,MG,3393
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,12/21/2016,3/7/2017,1020,Rocco Neubert,East,GTX,1096
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,12/21/2016,,,Celia Rouche,West,GTX,4821
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,12/21/2016,3/23/2017,53,Celia Rouche,West,MG,55
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,12/21/2016,3/10/2017,0,Melvin Marxen,Central,GTX,550
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,12/21/2016,3/28/2017,0,Summer Sewald,West,GTX,550
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,12/21/2016,3/8/2017,4719,Summer Sewald,West,GTX,4821
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,12/21/2016,3/22/2017,546,Dustin Brinkmann,Central,GTX,550
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,12/21/2016,3/21/2017,1212,Melvin Marxen,Central,GTX,1096
4H2QMS78,Vicki Laflamme,GTX Basic,,Engaging,12/21/2016,,,Celia Rouche,West,GTX,550
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,12/21/2016,3/8/2017,0,Celia Rouche,West,GTX,550
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,12/22/2016,3/27/2017,0,Dustin Brinkmann,Central,GTX,5482
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,12/22/2016,3/14/2017,5533,Melvin Marxen,Central,GTX,5482
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,12/22/2016,3/1/2017,3295,Summer Sewald,West,MG,3393
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,12/22/2016,3/31/2017,45,Celia Rouche,West,MG,55
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,12/22/2016,3/4/2017,56,Cara Losch,East,MG,55
SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,12/22/2016,,,Summer Sewald,West,GTX,4821
EUG019AS,Corliss Cosme,GTX Basic,,Engaging,12/23/2016,,,Cara Losch,East,GTX,550
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,12/23/2016,,,Rocco Neubert,East,GTX,1096
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,12/23/2016,3/20/2017,4247,Melvin Marxen,Central,GTX,4821
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,12/23/2016,3/13/2017,3440,Melvin Marxen,Central,MG,3393
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,12/23/2016,3/2/2017,5040,Summer Sewald,West,GTX,4821
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,12/23/2016,3/12/2017,469,Melvin Marxen,Central,GTX,550
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,12/23/2016,3/7/2017,58,Dustin Brinkmann,Central,MG,55
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,12/24/2016,3/16/2017,2955,Dustin Brinkmann,Central,MG,3393
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,12/24/2016,3/26/2017,5228,Cara Losch,East,GTX,5482
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,12/24/2016,3/14/2017,3358,Melvin Marxen,Central,MG,3393
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,12/24/2016,3/29/2017,0,Celia Rouche,West,GTX,5482
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,12/24/2016,3/31/2017,517,Melvin Marxen,Central,GTX,550
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,12/24/2016,3/3/2017,615,Dustin Brinkmann,Central,GTX,550
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,12/24/2016,3/10/2017,0,Melvin Marxen,Central,GTX,550
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,12/24/2016,3/8/2017,62,Dustin Brinkmann,Central,MG,55
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,12/25/2016,3/13/2017,4711,Melvin Marxen,Central,GTX,5482
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,12/25/2016,3/23/2017,0,Rocco Neubert,East,GTX,4821
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,12/25/2016,3/30/2017,510,Cara Losch,East,GTX,550
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,12/25/2016,3/25/2017,4891,Melvin Marxen,Central,GTX,4821
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,12/25/2016,3/17/2017,926,Celia Rouche,West,GTX,1096
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,12/25/2016,3/10/2017,56,Dustin Brinkmann,Central,MG,55
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,12/25/2016,,,Summer Sewald,West,GTX,550
KFPM2LJW,Rosalina Dieter,GTX Basic,,Engaging,12/25/2016,,,Celia Rouche,West,GTX,550
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,12/25/2016,3/5/2017,47,Cara Losch,East,MG,55
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,12/26/2016,3/23/2017,0,Melvin Marxen,Central,GTX,550
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,12/26/2016,3/10/2017,6490,Summer Sewald,West,GTX,5482
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,12/26/2016,,,Summer Sewald,West,MG,3393
C8TV7R8A,Kary Hendrixson,GTXPro,,Engaging,12/26/2016,,,Summer Sewald,West,GTX,4821
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,12/26/2016,3/2/2017,3841,Melvin Marxen,Central,MG,3393
2VCDVCIZ,Kary Hendrixson,GTX Basic,,Engaging,12/27/2016,,,Summer Sewald,West,GTX,550
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,12/27/2016,3/15/2017,5256,Summer Sewald,West,GTX,5482
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,12/27/2016,3/28/2017,0,Celia Rouche,West,MG,55
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,12/27/2016,3/25/2017,0,Celia Rouche,West,MG,3393
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,12/28/2016,3/1/2017,625,Dustin Brinkmann,Central,GTX,550
0U3WVJO0,Corliss Cosme,GTXPro,,Engaging,12/28/2016,,,Cara Losch,East,GTX,4821
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,12/28/2016,3/16/2017,0,Melvin Marxen,Central,GTX,4821
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,12/28/2016,3/22/2017,3952,Melvin Marxen,Central,GTX,4821
PMMW9JX3,Kary Hendrixson,GTX Basic,,Engaging,12/28/2016,,,Summer Sewald,West,GTX,550
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,12/28/2016,3/13/2017,5515,Summer Sewald,West,GTX,5482
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,12/28/2016,3/16/2017,57,Rocco Neubert,East,MG,55
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,12/28/2016,3/28/2017,51,Dustin Brinkmann,Central,MG,55
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,12/28/2016,3/13/2017,3803,Celia Rouche,West,MG,3393
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,12/29/2016,3/27/2017,5459,Dustin Brinkmann,Central,GTX,5482
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,12/29/2016,3/23/2017,4148,Dustin Brinkmann,Central,MG,3393
2HT2R2GY,Cassey Cress,GTX Plus Pro,,Engaging,12/29/2016,,,Rocco Neubert,East,GTX,5482
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,12/29/2016,3/23/2017,5002,Cara Losch,East,GTX,5482
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,12/29/2016,3/3/2017,3351,Cara Losch,East,MG,3393
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,12/29/2016,3/19/2017,571,Melvin Marxen,Central,GTX,550
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,12/29/2016,3/10/2017,601,Summer Sewald,West,GTX,550
13GM5I6M,Kami Bicknell,GTXPro,,Engaging,12/29/2016,,,Summer Sewald,West,GTX,4821
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,12/29/2016,3/13/2017,576,Celia Rouche,West,GTX,550
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,12/29/2016,3/3/2017,52,Melvin Marxen,Central,MG,55
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,12/29/2016,3/13/2017,1185,Summer Sewald,West,GTX,1096
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,12/29/2016,3/28/2017,0,Rocco Neubert,East,GTX,1096
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,12/29/2016,3/14/2017,56,Celia Rouche,West,MG,55
9IA34L8S,Vicki Laflamme,GTX Basic,,Engaging,12/29/2016,,,Celia Rouche,West,GTX,550
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,12/29/2016,3/29/2017,54,Cara Losch,East,MG,55
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,12/29/2016,3/13/2017,4818,Summer Sewald,West,GTX,4821
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,1/1/2017,3/1/2017,5087,Dustin Brinkmann,Central,GTX,5482
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,1/1/2017,3/19/2017,1116,Rocco Neubert,East,GTX,1096
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,1/1/2017,3/20/2017,510,Melvin Marxen,Central,GTX,550
5T8Q2YID,Elease Gluck,MG Special,,Engaging,1/1/2017,,,Celia Rouche,West,MG,55
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,1/1/2017,3/16/2017,565,Melvin Marxen,Central,GTX,550
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,1/1/2017,3/26/2017,633,Summer Sewald,West,GTX,550
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,1/1/2017,3/29/2017,3962,Rocco Neubert,East,MG,3393
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,1/1/2017,3/22/2017,3672,Celia Rouche,West,MG,3393
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,1/1/2017,,,Summer Sewald,West,GTX,1096
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,1/1/2017,3/18/2017,4586,Summer Sewald,West,GTX,4821
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,1/2/2017,3/2/2017,60,Dustin Brinkmann,Central,MG,55
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,1/2/2017,,,Cara Losch,East,GTX,1096
TLOHEQ18,Corliss Cosme,GTX Plus Basic,,Engaging,1/2/2017,,,Cara Losch,East,GTX,1096
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,1/2/2017,5/4/2017,572,Melvin Marxen,Central,GTX,550
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,1/2/2017,3/1/2017,550,Summer Sewald,West,GTX,550
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,1/2/2017,3/17/2017,4125,Summer Sewald,West,GTX,4821
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,1/2/2017,3/10/2017,3647,Melvin Marxen,Central,MG,3393
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,1/2/2017,3/21/2017,573,Dustin Brinkmann,Central,GTX,550
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,1/2/2017,3/29/2017,542,Cara Losch,East,GTX,550
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,1/3/2017,3/12/2017,3479,Rocco Neubert,East,MG,3393
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,1/3/2017,3/22/2017,0,Rocco Neubert,East,MG,3393
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,1/3/2017,3/21/2017,1012,Melvin Marxen,Central,GTX,1096
EWDOBEM6,Hayden Neloms,MG Special,,Engaging,1/3/2017,,,Celia Rouche,West,MG,55
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,1/3/2017,3/6/2017,990,Summer Sewald,West,GTX,1096
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,1/3/2017,3/18/2017,4374,Summer Sewald,West,GTX,4821
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,1/3/2017,3/17/2017,0,Summer Sewald,West,GTX,550
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,1/3/2017,3/30/2017,1054,Summer Sewald,West,GTX,1096
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,1/3/2017,3/15/2017,55,Celia Rouche,West,MG,55
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,1/3/2017,3/5/2017,0,Cara Losch,East,MG,55
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,1/4/2017,3/25/2017,1073,Rocco Neubert,East,GTX,1096
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,1/4/2017,3/20/2017,0,Dustin Brinkmann,Central,MG,3393
QM6VR1H5,Daniell Hammack,GTX Plus Pro,,Engaging,1/4/2017,,,Rocco Neubert,East,GTX,5482
QR2BDRAI,James Ascencio,MG Advanced,,Engaging,1/4/2017,,,Summer Sewald,West,MG,3393
Z75ND4JF,Kary Hendrixson,GTX Basic,,Engaging,1/4/2017,,,Summer Sewald,West,GTX,550
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,1/4/2017,3/16/2017,586,Summer Sewald,West,GTX,550
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,1/4/2017,5/5/2017,4667,Melvin Marxen,Central,GTX,4821
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,1/4/2017,3/28/2017,880,Celia Rouche,West,GTX,1096
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,1/4/2017,3/12/2017,3676,Celia Rouche,West,MG,3393
CGWJ1WHI,Wilburn Farren,MG Special,,Engaging,1/4/2017,,,Cara Losch,East,MG,55
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,1/5/2017,3/25/2017,0,Dustin Brinkmann,Central,MG,3393
M16D8PYH,Daniell Hammack,GTX Plus Pro,,Engaging,1/5/2017,,,Rocco Neubert,East,GTX,5482
RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,1/5/2017,3/9/2017,0,Melvin Marxen,Central,GTX,4821
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,1/5/2017,3/26/2017,0,Cara Losch,East,GTX,1096
HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,1/5/2017,3/19/2017,4716,Melvin Marxen,Central,GTX,4821
VPXW8RJS,Kami Bicknell,MG Advanced,,Engaging,1/5/2017,,,Summer Sewald,West,MG,3393
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,1/5/2017,3/30/2017,0,Summer Sewald,West,GTX,550
2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,1/5/2017,3/23/2017,4211,Celia Rouche,West,GTX,4821
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,1/6/2017,3/21/2017,0,Dustin Brinkmann,Central,MG,3393
T7T1YIM7,Boris Faz,GTX Plus Pro,,Engaging,1/6/2017,,,Rocco Neubert,East,GTX,5482
MXNVX2AM,Darcel Schlecht,GTXPro,Codehow,Lost,1/6/2017,3/18/2017,0,Melvin Marxen,Central,GTX,4821
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,1/6/2017,3/17/2017,56,Melvin Marxen,Central,MG,55
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,1/6/2017,3/23/2017,0,Melvin Marxen,Central,MG,55
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,1/6/2017,3/23/2017,44,Melvin Marxen,Central,MG,55
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,1/6/2017,3/27/2017,532,Summer Sewald,West,GTX,550
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,1/6/2017,5/10/2017,0,Dustin Brinkmann,Central,GTX,550
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,1/6/2017,3/20/2017,0,Dustin Brinkmann,Central,GTX,550
L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,1/6/2017,3/17/2017,0,Rocco Neubert,East,GTX,4821
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,1/6/2017,3/24/2017,0,Dustin Brinkmann,Central,GTX,550
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,1/7/2017,3/8/2017,622,Dustin Brinkmann,Central,GTX,550
4JHY98UG,Cassey Cress,GTX Basic,,Engaging,1/7/2017,,,Rocco Neubert,East,GTX,550
