opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location
TWF0J0DF,Cecily Lampkin,GTX Plus Pro,Isdom,Won,12/8/2016,3/1/2017,5882,Dustin Brinkmann,Central,GTX,5482,medical,2002,3178.24,4540,United States
ICMXZOVL,Daniell Hammack,GTXPro,Stanredtax,Engaging,12/8/2016,,,Rocco Neubert,East,GTX,4821,finance,1987,1698.2,3798,United States
UQ14O415,Donn Cantrell,GTXPro,Plussunin,Won,12/8/2016,3/20/2017,5059,Rocco Neubert,East,GTX,4821,retail,2003,1419.98,4018,United States
BOJSLNDG,Kami Bicknell,MG Advanced,Singletechno,Won,12/8/2016,3/11/2017,3388,Summer Sewald,West,MG,3393,retail,1996,2214.94,5374,United States
DASMR0EK,Markita Hansen,GTX Plus Pro,Zoomit,Won,12/8/2016,3/10/2017,5410,Celia Rouche,West,GTX,5482,entertainment,1992,324.19,978,United States
A76M0OOH,Reed Clapper,GTX Plus Basic,Zathunicon,Won,12/8/2016,3/28/2017,978,Rocco Neubert,East,GTX,1096,retail,2010,71.12,144,United States
E1VKE2PH,Vicki Laflamme,MG Special,Scotfind,Won,12/8/2016,3/26/2017,54,Celia Rouche,West,MG,55,software,1996,6354.87,16780,United States
SKY95DVG,Anna Snelling,MG Special,Betatech,Lost,12/9/2016,3/22/2017,0,Dustin Brinkmann,Central,MG,55,medical,1986,647.18,1185,Kenya
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,12/9/2016,3/14/2017,549,Rocco Neubert,East,GTX,550,software,2002,987.39,2253,United States
GJ4L5HHN,Corliss Cosme,GTX Plus Basic,Mathtouch,Won,12/9/2016,3/14/2017,1034,Cara Losch,East,GTX,1096,marketing,1984,3027.46,9516,Jordan
9R8JWY3J,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,12/9/2016,3/3/2017,4998,Rocco Neubert,East,GTX,4821,finance,1993,646.1,883,United States
0EOFVU05,Donn Cantrell,MG Advanced,Ontomedia,Won,12/9/2016,3/28/2017,3421,Rocco Neubert,East,MG,3393,employment,1997,882.12,2769,United States
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,12/9/2016,3/4/2017,5425,Summer Sewald,West,GTX,5482,technolgy,2010,587.72,1501,United States
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,12/9/2016,3/15/2017,55,Celia Rouche,West,MG,55,software,2013,98.79,96,United States
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,12/9/2016,3/14/2017,3558,Cara Losch,East,MG,3393,medical,1994,2818.38,6290,United States
MNVMY83P,Cassey Cress,GTXPro,Plussunin,Engaging,12/10/2016,,,Rocco Neubert,East,GTX,4821,retail,2003,1419.98,4018,United States
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,12/10/2016,3/22/2017,4839,Summer Sewald,West,GTX,4821,retail,2009,497.11,1588,United States
40DPY158,Markita Hansen,MG Special,Hottechi,Won,12/10/2016,3/25/2017,47,Celia Rouche,West,MG,55,technolgy,1997,8170.38,16499,Korea
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,12/10/2016,3/24/2017,1007,Summer Sewald,West,GTX,1096,retail,1990,4968.91,7523,United States
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,12/10/2016,3/24/2017,48,Melvin Marxen,Central,MG,55,marketing,1986,2403.58,8801,United States
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,12/10/2016,3/7/2017,49,Dustin Brinkmann,Central,MG,55,telecommunications,1988,5266.09,8595,United States
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,12/10/2016,3/18/2017,504,Cara Losch,East,GTX,550,marketing,1984,3027.46,9516,Jordan
5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,12/11/2016,3/21/2017,543,Melvin Marxen,Central,GTX,550,finance,2006,1102.43,1759,United States
0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,12/11/2016,3/18/2017,0,Summer Sewald,West,GTX,5482,retail,1990,4968.91,7523,United States
IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,12/11/2016,3/28/2017,5149,Summer Sewald,West,GTX,4821,retail,1990,4968.91,7523,United States
2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,12/11/2016,3/9/2017,0,Dustin Brinkmann,Central,GTX,550,telecommunications,1988,5266.09,8595,United States
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,12/11/2016,3/11/2017,1043,Celia Rouche,West,GTX,1096,retail,2009,497.11,1588,United States
5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,12/12/2016,3/9/2017,0,Rocco Neubert,East,GTX,5482,retail,2000,167.89,493,Romania
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,12/12/2016,3/29/2017,437,Summer Sewald,West,GTX,550,medical,2017,4.54,9,United States
1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,12/12/2016,3/11/2017,4465,Cara Losch,East,GTX,4821,retail,2004,702.72,1831,United States
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,12/12/2016,3/18/2017,443,Celia Rouche,West,GTX,550,technolgy,1980,7708.38,13756,United States
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,12/12/2016,3/23/2017,0,Cara Losch,East,MG,55,retail,2000,167.89,493,Romania
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,12/13/2016,3/20/2017,4278,Melvin Marxen,Central,GTX,5482,medical,1986,647.18,1185,Kenya
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,12/13/2016,3/6/2017,41,Cara Losch,East,MG,55,retail,2004,702.72,1831,United States
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,12/13/2016,3/28/2017,519,Melvin Marxen,Central,GTX,550,medical,2002,3178.24,4540,United States
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,12/13/2016,3/4/2017,524,Summer Sewald,West,GTX,550,software,1982,11698.03,34288,United States
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,12/13/2016,3/27/2017,552,Summer Sewald,West,GTX,550,retail,1996,2214.94,5374,United States
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,12/14/2016,3/2/2017,970,Melvin Marxen,Central,GTX,1096,marketing,1985,375.43,1190,United States
J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,12/14/2016,,,Summer Sewald,West,GTX,1096,technolgy,1997,8170.38,16499,Korea
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,12/14/2016,3/13/2017,1046,Summer Sewald,West,GTX,1096,services,1982,792.46,1299,United States
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,12/14/2016,3/14/2017,988,Summer Sewald,West,GTX,1096,marketing,2008,894.37,1593,Poland
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,12/14/2016,3/22/2017,547,Dustin Brinkmann,Central,GTX,550,software,1998,2714.9,2641,United States
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,12/14/2016,3/4/2017,0,Summer Sewald,West,GTX,4821,retail,1996,2214.94,5374,United States
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,12/14/2016,3/31/2017,54,Dustin Brinkmann,Central,MG,55,medical,2002,3178.24,4540,United States
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,12/14/2016,3/20/2017,57,Cara Losch,East,MG,55,medical,1994,2818.38,6290,United States
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,12/14/2016,3/18/2017,55,Cara Losch,East,MG,55,retail,2005,2261.05,3851,United States
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,12/15/2016,3/15/2017,5765,Dustin Brinkmann,Central,GTX,5482,finance,1987,1698.2,3798,United States
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,12/15/2016,3/16/2017,639,Rocco Neubert,East,GTX,550,medical,1991,326.82,1016,United States
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,12/15/2016,3/15/2017,5100,Summer Sewald,West,GTX,4821,medical,1985,2741.37,9226,United States
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,12/15/2016,3/7/2017,4906,Celia Rouche,West,GTX,4821,retail,1990,4968.91,7523,United States
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,12/16/2016,,,Rocco Neubert,East,GTX,5482,retail,2007,894.33,1635,Italy
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,12/16/2016,,,Rocco Neubert,East,GTX,550,entertainment,1998,217.87,551,United States
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,12/16/2016,3/7/2017,1037,Rocco Neubert,East,GTX,1096,finance,1994,355.23,853,United States
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,12/16/2016,3/15/2017,537,Summer Sewald,West,GTX,550,retail,2001,2437.85,4874,United States
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,12/16/2016,3/9/2017,4694,Summer Sewald,West,GTX,4821,services,1982,792.46,1299,United States
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,12/16/2016,3/24/2017,560,Dustin Brinkmann,Central,GTX,550,marketing,1985,375.43,1190,United States
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,12/16/2016,3/13/2017,589,Dustin Brinkmann,Central,GTX,550,marketing,1995,2173.98,2928,United States
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,12/16/2016,3/14/2017,493,Rocco Neubert,East,GTX,550,marketing,1984,3027.46,9516,Jordan
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,12/16/2016,3/8/2017,50,Dustin Brinkmann,Central,MG,55,medical,1986,647.18,1185,Kenya
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,12/16/2016,3/28/2017,492,Celia Rouche,West,GTX,550,employment,1983,2871.35,9561,United States
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,12/17/2016,3/13/2017,1255,Cara Losch,East,GTX,1096,technolgy,1980,7708.38,13756,United States
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,12/17/2016,3/4/2017,463,Melvin Marxen,Central,GTX,550,employment,1997,291.27,586,United States
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,12/17/2016,3/27/2017,0,Rocco Neubert,East,GTX,1096,telecommunications,1994,6395.05,20275,United States
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,12/17/2016,3/12/2017,605,Rocco Neubert,East,GTX,550,technolgy,2011,40.79,142,China
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,12/17/2016,3/20/2017,1315,Celia Rouche,West,GTX,1096,retail,1990,4968.91,7523,United States
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,12/17/2016,3/2/2017,559,Dustin Brinkmann,Central,GTX,550,medical,1984,441.08,1210,United States
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,12/17/2016,3/28/2017,557,Dustin Brinkmann,Central,GTX,550,technolgy,1983,1008.06,1238,United States
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,12/17/2016,3/2/2017,48,Cara Losch,East,MG,55,finance,1993,646.1,883,United States
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,12/17/2016,3/25/2017,6282,Dustin Brinkmann,Central,GTX,5482,medical,2002,3178.24,4540,United States
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,12/18/2016,3/2/2017,3246,Dustin Brinkmann,Central,MG,3393,medical,2002,3178.24,4540,United States
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,12/18/2016,3/14/2017,514,Melvin Marxen,Central,GTX,550,finance,2006,1102.43,1759,United States
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,12/18/2016,3/15/2017,1132,Rocco Neubert,East,GTX,1096,medical,1994,2818.38,6290,United States
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,12/18/2016,3/21/2017,5918,Cara Losch,East,GTX,5482,medical,1994,2818.38,6290,United States
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,12/18/2016,3/18/2017,0,Summer Sewald,West,GTX,4821,technolgy,1997,8170.38,16499,Korea
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,12/18/2016,3/14/2017,0,Summer Sewald,West,MG,55,software,1982,11698.03,34288,United States
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,12/18/2016,3/13/2017,0,Celia Rouche,West,MG,55,services,1982,792.46,1299,United States
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,12/18/2016,,,Cara Losch,East,MG,55,retail,2001,2437.85,4874,United States
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,12/18/2016,3/24/2017,2955,Dustin Brinkmann,Central,MG,3393,telecommunications,2007,86.68,187,United States
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,12/18/2016,3/21/2017,3742,Celia Rouche,West,GTX,4821,retail,1990,4968.91,7523,United States
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,12/18/2016,3/14/2017,64,Cara Losch,East,MG,55,telecommunications,1994,6395.05,20275,United States
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,12/18/2016,3/27/2017,0,Cara Losch,East,MG,3393,telecommunications,1994,6395.05,20275,United States
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,12/19/2016,,,Celia Rouche,West,GTK,26768,services,1997,2041.73,5276,United States
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,12/19/2016,3/18/2017,1164,Celia Rouche,West,GTX,1096,software,1996,6354.87,16780,United States
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,12/19/2016,3/7/2017,65,Celia Rouche,West,MG,55,retail,1996,2214.94,5374,United States
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,12/19/2016,3/7/2017,0,Melvin Marxen,Central,GTX,1096,retail,2001,718.62,2448,United States
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,12/19/2016,3/16/2017,441,Summer Sewald,West,GTX,550,retail,2003,223.8,299,United States
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,12/19/2016,3/12/2017,0,Melvin Marxen,Central,GTX,1096,finance,2006,1102.43,1759,United States
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,12/19/2016,3/16/2017,4907,Celia Rouche,West,GTX,4821,services,1982,792.46,1299,United States
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,12/20/2016,3/1/2017,0,Dustin Brinkmann,Central,MG,3393,medical,2002,3178.24,4540,United States
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,12/20/2016,3/25/2017,3269,Melvin Marxen,Central,MG,3393,software,1998,2714.9,2641,United States
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,12/20/2016,3/12/2017,579,Rocco Neubert,East,GTX,550,retail,2004,702.72,1831,United States
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,12/20/2016,3/25/2017,0,Melvin Marxen,Central,GTX,550,medical,2002,3178.24,4540,United States
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,12/20/2016,3/7/2017,0,Summer Sewald,West,GTX,550,software,2013,98.79,96,United States
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,12/20/2016,3/31/2017,51,Summer Sewald,West,MG,55,finance,1993,7537.24,20293,United States
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,12/20/2016,3/8/2017,64,Celia Rouche,West,MG,55,telecommunications,1995,1825.82,5595,United States
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,12/20/2016,3/8/2017,60,Cara Losch,East,MG,55,marketing,1999,1197.44,2570,United States
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,12/21/2016,3/27/2017,1186,Rocco Neubert,East,GTX,1096,retail,1995,5158.71,17479,Japan
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,12/21/2016,3/9/2017,3577,Cara Losch,East,MG,3393,retail,2005,2261.05,3851,United States
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,12/21/2016,3/7/2017,1020,Rocco Neubert,East,GTX,1096,technolgy,1992,1712.68,3194,United States
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,12/21/2016,,,Celia Rouche,West,GTX,4821,retail,2009,497.11,1588,United States
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,12/21/2016,3/23/2017,53,Celia Rouche,West,MG,55,entertainment,1992,324.19,978,United States
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,12/21/2016,3/10/2017,0,Melvin Marxen,Central,GTX,550,technolgy,1983,1008.06,1238,United States
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,12/21/2016,3/28/2017,0,Summer Sewald,West,GTX,550,telecommunications,1995,1825.82,5595,United States
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,12/21/2016,3/8/2017,4719,Summer Sewald,West,GTX,4821,marketing,2008,894.37,1593,Poland
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,12/21/2016,3/22/2017,546,Dustin Brinkmann,Central,GTX,550,software,1998,2714.9,2641,United States
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,12/21/2016,3/21/2017,1212,Melvin Marxen,Central,GTX,1096,entertainment,1998,217.87,551,United States
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,12/21/2016,3/8/2017,0,Celia Rouche,West,GTX,550,marketing,2008,894.37,1593,Poland
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,12/22/2016,3/27/2017,0,Dustin Brinkmann,Central,GTX,5482,medical,2012,587.34,1356,Philipines
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,12/22/2016,3/14/2017,5533,Melvin Marxen,Central,GTX,5482,software,1982,4618,10083,United States
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,12/22/2016,3/1/2017,3295,Summer Sewald,West,MG,3393,employment,1988,2059.9,3644,United States
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,12/22/2016,3/31/2017,45,Celia Rouche,West,MG,55,employment,1988,2059.9,3644,United States
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,12/22/2016,3/4/2017,56,Cara Losch,East,MG,55,medical,1991,326.82,1016,United States
SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,12/22/2016,,,Summer Sewald,West,GTX,4821,finance,1994,355.23,853,United States
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,12/23/2016,,,Rocco Neubert,East,GTX,1096,finance,2006,1102.43,1759,United States
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,12/23/2016,3/20/2017,4247,Melvin Marxen,Central,GTX,4821,finance,1991,2819.5,7227,United States
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,12/23/2016,3/13/2017,3440,Melvin Marxen,Central,MG,3393,medical,2002,3178.24,4540,United States
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,12/23/2016,3/2/2017,5040,Summer Sewald,West,GTX,4821,retail,2001,2437.85,4874,United States
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,12/23/2016,3/12/2017,469,Melvin Marxen,Central,GTX,550,retail,2001,718.62,2448,United States
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,12/23/2016,3/7/2017,58,Dustin Brinkmann,Central,MG,55,medical,2002,3178.24,4540,United States
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,12/24/2016,3/16/2017,2955,Dustin Brinkmann,Central,MG,3393,medical,2002,3178.24,4540,United States
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,12/24/2016,3/26/2017,5228,Cara Losch,East,GTX,5482,medical,2017,4.54,9,United States
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,12/24/2016,3/14/2017,3358,Melvin Marxen,Central,MG,3393,retail,1995,332.43,799,United States
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,12/24/2016,3/29/2017,0,Celia Rouche,West,GTX,5482,services,2003,692.19,1922,United States
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,12/24/2016,3/31/2017,517,Melvin Marxen,Central,GTX,550,software,1998,2714.9,2641,United States
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,12/24/2016,3/3/2017,615,Dustin Brinkmann,Central,GTX,550,software,1982,4618,10083,United States
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,12/24/2016,3/10/2017,0,Melvin Marxen,Central,GTX,550,entertainment,1998,217.87,551,United States
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,12/24/2016,3/8/2017,62,Dustin Brinkmann,Central,MG,55,medical,2017,4.54,9,United States
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,12/25/2016,3/13/2017,4711,Melvin Marxen,Central,GTX,5482,medical,2002,3178.24,4540,United States
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,12/25/2016,3/23/2017,0,Rocco Neubert,East,GTX,4821,retail,2004,702.72,1831,United States
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,12/25/2016,3/30/2017,510,Cara Losch,East,GTX,550,retail,2005,2261.05,3851,United States
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,12/25/2016,3/25/2017,4891,Melvin Marxen,Central,GTX,4821,services,1997,2041.73,5276,United States
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,12/25/2016,3/17/2017,926,Celia Rouche,West,GTX,1096,services,2003,692.19,1922,United States
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,12/25/2016,3/10/2017,56,Dustin Brinkmann,Central,MG,55,medical,1986,647.18,1185,Kenya
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,12/25/2016,,,Summer Sewald,West,GTX,550,telecommunications,1988,5266.09,8595,United States
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,12/25/2016,3/5/2017,47,Cara Losch,East,MG,55,employment,1997,882.12,2769,United States
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,12/26/2016,3/23/2017,0,Melvin Marxen,Central,GTX,550,technolgy,1987,2938.67,8775,Panama
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,12/26/2016,3/10/2017,6490,Summer Sewald,West,GTX,5482,services,1987,405.59,1179,Brazil
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,12/26/2016,,,Summer Sewald,West,MG,3393,telecommunications,2007,86.68,187,United States
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,12/26/2016,3/2/2017,3841,Melvin Marxen,Central,MG,3393,telecommunications,1988,5266.09,8595,United States
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,12/27/2016,3/15/2017,5256,Summer Sewald,West,GTX,5482,telecommunications,1995,1825.82,5595,United States
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,12/27/2016,3/28/2017,0,Celia Rouche,West,MG,55,software,1982,11698.03,34288,United States
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,12/27/2016,3/25/2017,0,Celia Rouche,West,MG,3393,telecommunications,1999,1699.85,5108,United States
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,12/28/2016,3/1/2017,625,Dustin Brinkmann,Central,GTX,550,technolgy,2005,1520.66,1806,United States
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,12/28/2016,3/16/2017,0,Melvin Marxen,Central,GTX,4821,services,1997,2041.73,5276,United States
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,12/28/2016,3/22/2017,3952,Melvin Marxen,Central,GTX,4821,technolgy,2005,1520.66,1806,United States
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,12/28/2016,3/13/2017,5515,Summer Sewald,West,GTX,5482,technolgy,1980,7708.38,13756,United States
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,12/28/2016,3/16/2017,57,Rocco Neubert,East,MG,55,finance,1993,646.1,883,United States
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,12/28/2016,3/28/2017,51,Dustin Brinkmann,Central,MG,55,marketing,1985,375.43,1190,United States
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,12/28/2016,3/13/2017,3803,Celia Rouche,West,MG,3393,retail,1990,4968.91,7523,United States
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,12/29/2016,3/27/2017,5459,Dustin Brinkmann,Central,GTX,5482,technolgy,1983,1008.06,1238,United States
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,12/29/2016,3/23/2017,4148,Dustin Brinkmann,Central,MG,3393,finance,1987,1698.2,3798,United States
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,12/29/2016,3/23/2017,5002,Cara Losch,East,GTX,5482,retail,1995,5158.71,17479,Japan
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,12/29/2016,3/3/2017,3351,Cara Losch,East,MG,3393,retail,1990,2520.83,3502,United States
